0.996195,0,0.0871557,1.73205,0.0212088,1.57479,-0.199421,0.242011,0.00968759,0.00387822,0.0978948
0.98106,-0.172987,0.0871558,1.73205,0.0212088,1.50277,-0.617367,0.21652,0.0160667,-0.000626105,0.0554563
0.936116,-0.340719,0.0871559,1.73205,0.0212088,1.69381,-1.06597,0.222633,0.0141779,-0.00794297,-0.0130235
0.86273,-0.498098,0.087156,1.73205,0.0212088,1.71252,-1.39263,0.246769,0.00611718,0.00154877,0.00273864
0.763129,-0.640342,0.0871559,1.73205,0.0212088,1.37022,-1.69233,0.311165,0.0318782,0.0130389,-0.0774951
0.498098,-0.862729,0.0871557,1.73205,0.0212088,0.924808,-1.65754,0.255429,0.0252027,-0.0167148,-0.006858
0.34072,-0.936116,0.0871559,1.73205,0.0212088,0.645178,-1.56625,0.208448,0.0142275,-0.00380239,-0.00520485
2.47104e-07,-0.996195,0.0871576,1.73205,0.0212088,-0.015042,-1.21818,0.207762,-0.0749046,-0.00374431,-0.00321699
0.965926,0,0.258819,1.73205,0.0212088,1.64883,-0.232555,0.649881,0.0130199,0.00340853,0.0727605
0.907674,-0.330366,0.258819,1.73205,0.0212088,1.91783,-1.21208,0.677503,0.058851,-0.0230279,-0.0719753
0.836516,-0.482963,0.258819,1.73205,0.0212088,1.59657,-1.38577,0.727978,0.0426414,-0.0106047,-0.0430317
0.739943,-0.620885,0.258819,1.73205,0.0212088,1.59881,-1.73243,0.732666,0.049178,-0.0258848,-0.0894881
0.620885,-0.739943,0.258819,1.73205,0.0212088,1.19945,-1.67956,0.733927,0.0533751,-0.0311676,-0.0457252
0.482963,-0.836517,0.258819,1.73205,0.0212088,1.05119,-1.79525,0.677747,0.0348284,-0.0126927,-0.0308253
0.330367,-0.907673,0.25882,1.73205,0.0212088,0.714241,-1.58804,0.607446,0.042829,-0.00528523,-0.0377608
0.167732,-0.951251,0.258819,1.73205,0.0212088,0.389757,-1.48418,0.572426,0.0304462,-0.00228727,-0.0193718
-7.41937e-08,-0.965926,0.258817,1.73205,0.0212088,-0.00158872,-1.38136,0.720058,-0.104649,-0.000202835,-0.000619212
0.906308,0,0.422618,1.73205,0.0212088,1.33681,-0.0754878,0.997142,-0.0250177,-0.0599959,0.0796217
0.892539,-0.157379,0.422618,1.73205,0.0212088,1.53234,-0.660068,0.976299,0.0309702,-0.0098886,0.046048
0.851651,-0.309975,0.422618,1.73205,0.0212088,1.81215,-1.21278,1.03836,0.0855169,-0.0333128,-0.0741555
0.582563,-0.694272,0.422618,1.73205,0.0212088,1.23927,-1.73833,1.05521,0.0652617,-0.0157395,-0.0705234
0.309976,-0.85165,0.422619,1.73205,0.0212088,0.872834,-1.65183,0.997215,0.0503514,0.0201873,-0.0827982
-7.18965e-07,-0.906307,0.422619,1.73205,0.0212088,0.000384848,-1.58946,1.06384,-0.0500931,0.000795942,-0.000151578
0.819152,0,0.573576,1.73205,0.0212088,1.37099,-0.0467252,1.23342,-0.0116642,-0.0482678,0.0438799
0.769752,-0.280166,0.573576,1.73205,0.0212088,1.83611,-1.3026,1.44505,0.115484,-0.01771,-0.13015
0.409576,-0.709406,0.573577,1.73205,0.0212088,1.01986,-1.79859,1.26255,0.0660401,0.0076445,-0.0682958
0.280166,-0.769751,0.573577,1.73205,0.0212088,0.914447,-1.71617,1.26642,0.0425804,0.0142835,-0.0974776
0.707107,0,0.707107,1.73205,0.0212088,1.2298,-0.0607715,1.2292,-0.0698231,-0.000150974,0.0667431
0.696365,-0.122788,0.707106,1.73205,0.0212088,1.39745,-0.616296,1.38078,-0.0259942,-0.00323556,0.024487
0.664462,-0.241845,0.707107,1.73205,0.0212088,1.57352,-1.17628,1.67831,0.104061,0.00102881,-0.115273
0.612373,-0.353553,0.707106,1.73205,0.0212088,1.34445,-1.3055,1.47095,0.0399611,0.00636233,-0.0551527
