1,0,0,0.1,0.367347,4.35854e-05,5.70566e-06,4.44102e-07,-2.63497e-07,8.35569e-09,-3.85118e-08
-0.759688,-0.650288,-0,0.1,0.367347,4.83246e-05,-7.01103e-05,-3.76333e-10,-1.09501e-10,8.76088e-12,1.20315e-06
0.154251,0.988032,0,0.1,0.367347,6.34836e-05,-0.000154861,-6.94914e-07,-1.12016e-08,-6.32905e-09,1.20356e-06
0.525322,-0.850904,0,0.1,0.367347,4.58276e-05,-0.00023939,-5.9065e-06,-1.22884e-08,7.44009e-08,1.50006e-06
-0.952413,0.304811,-0,0.1,0.367347,3.34446e-05,-0.000286436,4.13219e-07,1.04662e-08,-8.26742e-10,1.24121e-06
0.921751,0.387782,0,0.1,0.367347,1.68554e-05,-0.000314078,-5.9494e-11,4.99722e-11,3.69146e-12,7.61917e-07
-0.448074,-0.893997,-0,0.1,0.367347,-9.54728e-07,-0.000313279,-4.2614e-06,-3.26511e-07,2.11619e-08,8.33316e-09
-0.759688,0,0.650288,0.1,0.367347,4.31709e-05,-1.10787e-05,6.55676e-06,1.57035e-07,-1.48877e-07,-2.31927e-07
0.326893,-0.942641,-0.0675868,0.1,0.367347,4.18971e-05,-7.82249e-05,6.5098e-06,-7.11656e-07,-7.35772e-08,1.21423e-06
0.071153,0.568586,0.819541,0.1,0.367347,5.07653e-05,-0.000159594,8.76601e-06,-5.53415e-07,-9.31239e-08,1.55716e-06
-0.202617,0.785031,0.585382,0.1,0.367347,4.51073e-05,-0.000235875,1.88737e-06,-1.12594e-06,-5.73532e-08,1.23183e-06
-0.970966,-0.223515,0.0852404,0.1,0.367347,2.59403e-05,-0.000274178,7.90737e-06,-8.69013e-07,-4.67203e-08,9.39579e-07
-0.416887,0.204131,0.88574,0.1,0.367347,2.04446e-05,-0.00031846,4.0448e-06,-1.23385e-06,-9.21766e-08,4.72307e-07
-0.413044,0.387684,0.824072,0.1,0.367347,1.60982e-09,-0.000338674,6.64989e-06,-1.27422e-06,5.91471e-12,-8.2255e-11
0.154251,0,-0.988032,0.1,0.367347,3.71152e-05,-6.56442e-06,1.24435e-05,-1.26688e-07,-2.23908e-07,-6.70311e-08
0.790503,-0.376661,-0.482941,0.1,0.367347,3.43118e-05,-7.909e-05,1.06493e-05,-1.02576e-06,-1.93439e-07,1.0624e-06
-0.559314,-0.502248,0.659481,0.1,0.367347,3.78077e-05,-0.000135683,1.12256e-05,-1.46082e-06,-9.58097e-08,1.2126e-06
0.0383484,-0.0620982,0.997333,0.1,0.367347,3.30955e-05,-0.000194173,1.07022e-05,-1.84882e-06,3.76218e-08,1.1029e-06
-0.0417016,0.994561,0.0954393,0.1,0.367347,1.12977e-05,-0.000328792,5.51575e-06,-2.73327e-06,-5.46166e-08,1.22266e-06
